time_sec, foot_right_relative_x, foot_right_relative_y, foot_right_relative_z, root_roll_relative,  root_pitch_relative, root_yaw_relative, root_relative_x, root_relative_y, root_relative_z
202.980759, 100.886719, 11.511719, 33.046875, -0.476937, -0.273053, -0.239131, 63.847656, 12.929688, 16.615234
203.003464, 99.390625, 10.785156, 33.788086, -0.476621, -0.287948, -0.250523, 62.992188, 12.011719, 16.152344
203.025879, 97.402344, 9.964844, 35.292969, -0.467387, -0.300551, -0.264798, 61.667969, 11.101563, 16.320313
203.047623, 95.265625, 9.339844, 36.683594, -0.454977, -0.312458, -0.275837, 60.210938, 10.191406, 16.560547
203.069794, 93.074219, 8.523438, 38.036133, -0.436555, -0.326622, -0.280478, 58.691406, 9.191406, 16.892578
203.103317, 89.796875, 6.878906, 40.185547, -0.399954, -0.342377, -0.283102, 56.261719, 7.398438, 17.65332
203.126617, 88.0625, 6.367188, 40.387695, -0.380888, -0.355402, -0.276563, 54.898438, 6.097656, 17.378418
203.148499, 86.285156, 6.21875, 41.345215, -0.355241, -0.368468, -0.270091, 53.511719, 5.335938, 17.705566
203.169998, 84.6875, 5.921875, 42.71582, -0.331414, -0.380519, -0.265824, 52.292969, 4.816406, 18.286621
203.203156, 83.230469, 3.980469, 45.039063, -0.304637, -0.391381, -0.264506, 51.253906, 3.554688, 19.776855
203.225403, 82.867188, 3.375, 46.141602, -0.297416, -0.39811, -0.259607, 50.917969, 3.191406, 20.672852
203.247421, 82.886719, 3.117188, 47.169922, -0.286307, -0.404184, -0.254567, 50.785156, 3.300781, 21.709717
203.269791, 83.375, 3.09375, 48.072266, -0.269419, -0.407623, -0.248011, 50.84375, 3.695313, 22.890625
203.304596, 85.371094, 1.582031, 49.650635, -0.235124, -0.400038, -0.238107, 51.765625, 3.625, 25.553833
203.325577, 87.035156, 1.742188, 49.812679, -0.217775, -0.396618, -0.220296, 52.503906, 4.113281, 26.825741
203.347626, 89.269531, 0.453125, 50.174866, -0.190147, -0.386674, -0.207459, 53.660156, 3.640625, 28.737
203.37146, 91.8125, -0.878906, 50.333862, -0.15516, -0.366357, -0.195438, 55.046875, 3.039063, 30.770508
203.404175, 95.410156, -2.402344, 50.543701, -0.09894, -0.332774, -0.175737, 57.183594, 2.101563, 33.681885
203.426743, 98.015625, -2.394531, 50.445068, -0.062749, -0.30828, -0.158333, 58.683594, 1.722656, 35.702637
203.448349, 100.472656, -2.519531, 49.723145, -0.031166, -0.277283, -0.139462, 60.324219, 0.902344, 37.521729
203.470764, 102.925781, -2.425781, 48.89502, -0.005029, -0.238476, -0.11515, 62.007813, -0.125, 39.085449
203.504745, 106.324219, -2.339844, 47.283936, 0.025265, -0.177628, -0.071247, 64.621094, -2.152344, 41.086914
203.527512, 108.167969, -1.085938, 45.355713, 0.037298, -0.139366, -0.033016, 66.1875, -2.824219, 41.611572
203.549606, 109.433594, 0.238281, 43.787109, 0.056551, -0.105442, 0.010288, 67.609375, -3.53125, 42.137207
203.572479, 110.335938, 1.542969, 42.313965, 0.084254, -0.072063, 0.057625, 68.890625, -4.523438, 42.553223
203.595108, 110.886719, 2.644531, 40.961426, 0.112543, -0.044958, 0.100091, 70.019531, -5.707031, 42.823242
203.627762, 110.945313, 4.007813, 39.15332, 0.146712, -0.013363, 0.14964, 71.355469, -7.769531, 43.225098
203.650482, 110.40625, 5.152344, 37.882813, 0.161339, 0.007329, 0.183361, 72.003906, -9.171875, 43.213379
203.672913, 109.46875, 6.375, 36.98291, 0.176392, 0.025474, 0.221169, 72.457031, -10.609375, 43.368164
203.695114, 108.15625, 7.660156, 36.470703, 0.201228, 0.039439, 0.261195, 72.800781, -12.101563, 43.424316
203.729828, 105.363281, 10.113281, 35.794678, 0.232286, 0.068899, 0.320671, 73.167969, -14.054688, 43.368896
203.751648, 103.300781, 11.378906, 35.455566, 0.242415, 0.090964, 0.35373, 73.414063, -15.53125, 43.070557
203.773758, 100.785156, 13.402344, 35.127686, 0.256141, 0.111868, 0.390247, 73.542969, -16.054688, 42.671875
203.796646, 97.867188, 15.550781, 34.94873, 0.272782, 0.129821, 0.431105, 73.613281, -16.433594, 42.300537
203.829239, 93.375, 18.292969, 34.970703, 0.299175, 0.152453, 0.485527, 73.726563, -16.804688, 41.93335
203.851654, 90.667969, 18.90625, 35.604492, 0.320044, 0.170007, 0.517067, 73.96875, -17.816406, 41.753418
203.874786, 87.910156, 19.710938, 35.916016, 0.337098, 0.193359, 0.54449, 74.191406, -18.273438, 41.489014
203.896606, 85.679688, 20.125, 36.239136, 0.351484, 0.212633, 0.566506, 74.457031, -18.722656, 41.271118
203.930435, 82.710938, 21.058594, 35.844971, 0.363649, 0.239639, 0.592577, 74.953125, -18.507813, 40.968201
203.952484, 81.886719, 20.707031, 35.232849, 0.372089, 0.254665, 0.602236, 75.675781, -19.105469, 40.686829
203.975876, 80.992188, 21.5625, 33.895294, 0.374199, 0.282512, 0.608042, 76.496094, -18.246094, 40.474152
203.996796, 80.488281, 22.914063, 32.067078, 0.373287, 0.314995, 0.605304, 77.304688, -16.757813, 40.261536
204.030014, 80.332031, 24.855469, 28.424683, 0.372338, 0.370762, 0.587177, 78.839844, -14.105469, 39.798645
204.052567, 80.347656, 27.011719, 24.976501, 0.369304, 0.415296, 0.563698, 79.957031, -11.03125, 39.207458
204.075378, 80.753906, 28.332031, 21.568542, 0.370229, 0.458302, 0.528167, 81.222656, -8.640625, 38.511108
204.097595, 81.347656, 28.976563, 18.464294, 0.36915, 0.495658, 0.492955, 82.476563, -6.863281, 37.727051
204.13031, 82.195313, 29.402344, 13.63855, 0.363758, 0.546028, 0.438873, 84.28125, -4.355469, 36.383179
204.153214, 82.292969, 29.988281, 10.970337, 0.355147, 0.572509, 0.413733, 85.167969, -2.417969, 35.695679
204.176178, 82.304688, 30.410156, 7.518066, 0.34053, 0.597124, 0.386983, 86.015625, -0.109375, 34.519043
204.197784, 82.238281, 30.695313, 4.145264, 0.326125, 0.618568, 0.358948, 86.792969, 2.0, 33.289063
204.220001, 82.144531, 30.648438, 0.675781, 0.313858, 0.640009, 0.324146, 87.535156, 3.945313, 31.854248
204.253494, 81.949219, 29.875, -4.78125, 0.303039, 0.673725, 0.25433, 88.398438, 6.535156, 29.133057
204.276154, 81.726563, 29.058594, -7.76416, 0.30368, 0.692536, 0.205744, 88.796875, 7.539063, 27.553711
204.298859, 81.214844, 27.902344, -11.068359, 0.296867, 0.712013, 0.153591, 89.121094, 8.878906, 25.302734
204.32045, 80.429688, 26.878906, -13.944824, 0.287888, 0.727551, 0.107305, 89.261719, 10.148438, 23.374512
204.354126, 78.636719, 25.097656, -18.439941, 0.266958, 0.746918, 0.033711, 89.074219, 13.136719, 18.596191
204.376175, 77.300781, 23.996094, -20.680664, 0.252554, 0.756151, -0.006527, 88.875, 14.410156, 16.499023
204.398865, 75.769531, 22.238281, -23.133789, 0.232086, 0.766883, -0.046292, 88.742188, 15.417969, 14.182617
204.420547, 74.34375, 20.339844, -25.31543, 0.21423, 0.777403, -0.079972, 88.738281, 16.039063, 11.880859
204.454178, 71.742188, 17.453125, -28.417969, -0.18323, -0.7914, 0.133725, 88.441406, 17.234375, 8.121094
204.4767, 69.90625, 15.710938, -30.244141, -0.160529, -0.797414, 0.167957, 88.109375, 18.035156, 5.470703
204.499573, 68.0625, 14.027344, -31.561523, -0.136643, -0.802757, 0.198308, 87.761719, 18.757813, 3.157227
204.521484, 66.539063, 12.574219, -32.350586, 0.117585, 0.80915, -0.219922, 87.5625, 19.171875, 1.330078
204.554947, 64.257813, 10.632813, -32.78418, 0.090521, 0.820706, -0.242675, 87.160156, 19.746094, -0.939453
204.577682, 63.082031, 10.25, -32.115234, 0.080651, 0.828369, -0.249544, 86.929688, 20.0, -1.109375
204.599823, 62.066406, 9.761719, -31.634766, 0.068099, 0.833364, -0.261373, 86.65625, 20.433594, -1.514648
204.622116, 61.203125, 9.402344, -31.084961, 0.056528, 0.836114, -0.273455, 86.359375, 20.957031, -1.773438
204.644684, 60.554688, 9.121094, -30.43457, 0.046512, 0.838081, -0.282072, 86.074219, 21.417969, -1.719727
204.677994, 60.09375, 8.886719, -29.469727, 0.034615, 0.842806, -0.282675, 85.902344, 21.828125, -1.37793
204.700409, 60.121094, 9.121094, -28.732422, 0.029076, 0.846761, -0.274524, 85.90625, 22.003906, -0.644531
204.722672, 60.421875, 9.226563, -28.136719, 0.028156, 0.849964, -0.264701, 86.191406, 21.824219, 0.073242
204.746048, 61.0, 9.5625, -27.608398, 0.034773, 0.853142, -0.251772, 86.625, 21.378906, 0.97168
204.778793, 62.28125, 10.761719, -26.717773, 0.057677, 0.854669, -0.230522, 87.511719, 20.472656, 2.830078
204.800858, 63.527344, 11.707031, -26.199219, 0.080044, 0.852391, -0.220452, 88.359375, 19.699219, 4.0
204.823761, 64.988281, 13.179688, -25.489258, 0.106092, 0.849453, -0.207898, 89.355469, 18.824219, 5.454102
204.847031, 66.886719, 15.027344, -24.699219, -0.137628, -0.845158, 0.193328, 90.464844, 17.699219, 7.015625
204.87915, 70.136719, 17.898438, -22.958984, -0.193531, -0.836661, 0.165431, 92.191406, 15.679688, 9.582031
204.901123, 72.675781, 19.550781, -21.541992, -0.235904, -0.828026, 0.145864, 93.457031, 13.902344, 11.256836
204.923492, 75.789063, 21.765625, -19.603516, 0.281843, 0.817624, -0.117163, 94.699219, 11.832031, 13.287109
204.945969, 79.007813, 23.789063, -17.407227, 0.323969, 0.803361, -0.088514, 95.746094, 9.742188, 15.352539
204.97995, 84.0, 26.246094, -12.865234, 0.391011, 0.772544, -0.044164, 96.996094, 6.308594, 18.473633
205.002106, 87.25, 27.011719, -10.677246, 0.429939, 0.748418, -0.028223, 97.640625, 4.421875, 19.757324
205.024429, 90.671875, 27.707031, -7.345215, 0.472986, 0.722767, -0.005371, 98.03125, 2.082031, 21.558594
205.04628, 93.792969, 27.988281, -3.966553, 0.509604, 0.697528, 0.015501, 98.144531, -0.070313, 23.31958
205.080429, 98.308594, 27.707031, 2.669678, 0.566128, 0.652097, 0.054242, 97.820313, -3.839844, 26.374512
205.102783, 101.054688, 26.765625, 6.084221, 0.596198, 0.620537, 0.069256, 97.578125, -5.960938, 27.93499
205.126099, 103.699219, 25.261719, 10.417358, 0.628842, 0.58614, 0.093039, 96.929688, -8.742188, 29.704773
205.147156, 105.699219, 23.839844, 14.038818, 0.653693, 0.556161, 0.109146, 96.128906, -10.816406, 31.181885
205.180969, 108.117188, 20.894531, 20.662598, 0.694181, 0.506951, 0.13326, 94.203125, -14.367188, 33.647949
205.202896, 108.699219, 19.457031, 23.434082, 0.710109, 0.479685, 0.14577, 92.441406, -15.511719, 34.414551
205.224976, 109.378906, 16.867188, 27.53125, 0.729222, 0.445522, 0.167287, 90.566406, -17.730469, 35.868652
205.247253, 109.738281, 13.640625, 31.414551, 0.743539, 0.405922, 0.196457, 88.398438, -20.132813, 37.107422
205.269653, 109.597656, 10.28125, 35.120117, 0.752769, 0.35841, 0.23333, 85.929688, -22.28125, 38.072266
205.303421, 108.535156, 5.171875, 40.468262, 0.757309, 0.27673, 0.292292, 81.929688, -25.109375, 39.188965
205.325363, 107.199219, 2.546875, 43.609863, 0.75498, 0.229805, 0.315346, 79.234375, -26.34375, 39.931152
205.347656, 105.667969, -0.554688, 46.920898, 0.752124, 0.181356, 0.330908, 76.597656, -27.925781, 40.196777
205.370499, 103.78125, -4.046875, 49.722656, 0.744738, 0.127155, 0.348301, 73.921875, -29.765625, 40.266113
205.404129, 100.609375, -8.441406, 53.140625, 0.720157, 0.041981, 0.381545, 70.316406, -31.964844, 39.993164
205.426834, 98.117188, -10.589844, 55.271973, 0.710998, -0.011809, 0.400306, 67.914063, -32.828125, 39.84668
205.448669, 95.675781, -13.121094, 57.266113, 0.706811, -0.06224, 0.420617, 65.738281, -33.886719, 39.353516
205.471008, 92.914063, -15.410156, 58.827148, 0.671318, -0.120475, 0.457863, 63.53125, -34.867188, 38.823242
205.504486, 88.855469, -17.636719, 59.925781, 0.560256, -0.224661, 0.517393, 60.507813, -35.785156, 37.706055
205.527618, 86.054688, -17.167969, 60.476563, 0.459833, -0.291356, 0.544736, 58.582031, -35.261719, 37.238281
205.5495, 83.445313, -16.910156, 61.381836, 0.389502, -0.345551, 0.55046, 56.773438, -34.855469, 36.624023
205.571686, 80.886719, -17.472656, 61.946289, 0.333381, -0.387486, 0.543269, 54.957031, -34.980469, 35.853516
205.605118, 77.207031, -18.222656, 62.220703, 0.221751, -0.436814, 0.521041, 52.296875, -35.019531, 34.383789
205.627426, 74.9375, -18.570313, 62.022461, 0.133894, -0.467266, 0.498795, 50.574219, -34.921875, 33.492188
205.649826, 72.75, -17.917969, 62.128906, 0.089626, -0.497007, 0.480924, 49.101563, -34.304688, 32.838867
205.672333, 70.753906, -16.824219, 62.158203, 0.078031, -0.519305, 0.46867, 47.925781, -33.621094, 32.263672
205.695099, 69.246094, -15.257813, 62.107422, 0.056514, -0.533633, 0.457227, 47.046875, -32.757813, 31.920898
205.728027, 68.039063, -11.890625, 61.358398, -0.003838, -0.54333, 0.445721, 46.175781, -30.992188, 31.621094
205.750687, 67.894531, -8.070313, 60.401367, -0.047093, -0.54216, 0.447115, 45.980469, -29.0625, 31.738281
205.773163, 67.871094, -3.324219, 59.013672, -0.07771, -0.538411, 0.453594, 46.09375, -26.507813, 31.952148
205.795303, 68.101563, 1.878906, 57.243164, -0.100487, -0.531554, 0.463664, 46.367188, -23.632813, 32.094727
205.828613, 69.308594, 8.449219, 53.888672, -0.144705, -0.512934, 0.476104, 47.066406, -19.730469, 31.981445
205.850479, 70.699219, 11.585938, 51.53125, -0.164366, -0.498754, 0.479403, 47.6875, -17.644531, 31.68457
205.87326, 72.339844, 13.777344, 49.179688, -0.174498, -0.480597, 0.480087, 48.476563, -16.117188, 31.478516
205.896011, 74.296875, 15.554688, 46.649414, -0.183355, -0.455488, 0.480952, 49.421875, -14.867188, 31.116211
205.929184, 76.964844, 19.21875, 41.49707, -0.20744, -0.405301, 0.496817, 50.933594, -12.15625, 30.544922
205.951492, 78.425781, 21.261719, 38.250977, -0.22298, -0.371558, 0.510032, 51.941406, -10.449219, 30.270508
205.974503, 79.597656, 24.203125, 33.557617, -0.245736, -0.326081, 0.531352, 52.972656, -8.015625, 29.808105
205.995895, 80.476563, 26.25, 29.334961, -0.260973, -0.283198, 0.549592, 53.929688, -6.109375, 29.185547
206.029236, 81.238281, 28.792969, 21.866211, -0.278265, -0.205278, 0.583885, 55.34375, -3.347656, 28.053223
206.052231, 81.242188, 29.445313, 18.914795, -0.280329, -0.158867, 0.605275, 56.0625, -2.507813, 27.922546
206.076065, 80.632813, 30.128906, 15.288086, -0.28699, -0.100363, 0.629938, 56.621094, -1.304688, 27.749268
206.097382, 79.851563, 30.441406, 12.807617, -0.281033, -0.050894, 0.648233, 57.066406, -0.492188, 27.804443
206.119904, 78.910156, 30.589844, 9.76709, -0.26911, 0.004858, 0.663407, 57.488281, 0.398438, 27.72998
206.153122, 77.289063, 30.179688, 5.245117, -0.27126, 0.097098, 0.678028, 57.925781, 1.828125, 27.337402
206.175415, 76.207031, 29.464844, 4.192383, -0.267692, 0.148363, 0.685809, 58.105469, 1.835938, 27.766602
206.19751, 75.046875, 28.5625, 1.755859, -0.258749, 0.210687, 0.687427, 58.433594, 2.390625, 27.493164
206.219803, 73.675781, 27.765625, -1.097656, -0.236099, 0.278466, 0.678457, 58.878906, 3.203125, 27.080078
206.253708, 71.417969, 26.347656, -4.488281, -0.190632, 0.38602, 0.644315, 59.558594, 4.316406, 26.600586
206.276459, 69.972656, 25.324219, -6.396484, -0.153971, 0.462504, 0.608931, 60.078125, 5.046875, 26.172852
206.298843, 68.578125, 24.570313, -7.110352, -0.093898, 0.533387, 0.555083, 60.664063, 5.441406, 26.295898
206.320389, 67.503906, 24.0, -6.976563, -0.024286, 0.591157, 0.494657, 61.417969, 5.480469, 26.958008
206.353973, 66.058594, 22.898438, -5.219727, 0.056237, 0.648339, 0.434201, 62.707031, 4.519531, 28.917969
206.376663, 65.152344, 22.503906, -2.495117, 0.106286, 0.667808, 0.410844, 63.601563, 3.03125, 31.083984
206.398041, 64.347656, 22.183594, 0.150391, 0.143266, 0.683649, 0.391014, 64.519531, 1.660156, 33.010742
206.420624, 63.578125, 21.714844, 2.766602, 0.175915, 0.701141, 0.368977, 65.617188, 0.019531, 34.810547
206.453964, 62.523438, 20.894531, 7.09375, 0.220797, 0.725289, 0.346688, 67.28125, -2.953125, 37.189453
206.476547, 61.871094, 20.386719, 9.59082, 0.252601, 0.738683, 0.331427, 68.429688, -4.660156, 38.293945
206.498535, 61.433594, 19.917969, 12.150391, 0.284759, 0.747878, 0.31807, 69.519531, -6.65625, 39.097656
206.52034, 61.1875, 19.703125, 14.481445, 0.315221, 0.754517, 0.30509, 70.34375, -8.464844, 39.631348
206.553894, 60.675781, 19.167969, 19.595215, 0.358412, 0.753399, 0.317302, 70.945313, -12.058594, 40.592285
206.576004, 60.347656, 19.277344, 22.13501, 0.379088, 0.747677, 0.334771, 70.996094, -13.308594, 40.737061
206.598511, 59.980469, 18.871094, 26.090576, 0.404166, 0.727629, 0.372502, 70.5, -15.695313, 41.311523
206.620941, 59.671875, 17.996094, 30.071655, 0.424619, 0.700617, 0.411264, 69.558594, -18.375, 41.644897
206.654343, 58.992188, 16.085938, 36.337463, 0.4435, 0.640743, 0.485875, 67.273438, -22.410156, 41.775269
206.676834, 58.160156, 15.253906, 39.162354, 0.453175, 0.589293, 0.534497, 65.113281, -24.03125, 41.238953
206.699417, 57.480469, 13.925781, 42.579163, 0.467034, 0.52631, 0.580072, 62.746094, -25.773438, 40.698914
206.72168, 56.746094, 12.140625, 45.968018, 0.479555, 0.457776, 0.616989, 60.105469, -27.566406, 40.118652
206.755371, 55.335938, 8.796875, 50.150269, 0.473633, 0.324774, 0.674899, 55.75, -29.828125, 38.427368
206.77803, 54.230469, 7.136719, 51.890625, 0.453927, 0.221467, 0.703043, 52.894531, -30.480469, 37.202271
206.800354, 53.042969, 6.242188, 52.795166, 0.446078, 0.124736, 0.713058, 50.09375, -30.378906, 35.957031
206.822647, 51.785156, 5.363281, 53.451416, 0.434665, 0.044196, 0.715209, 47.449219, -30.179688, 34.670898
206.846359, 50.359375, 4.308594, 53.630127, 0.408363, -0.03176, 0.712877, 44.882813, -29.996094, 32.980469
206.88031, 47.957031, 3.304688, 53.317871, 0.352023, -0.126309, 0.706508, 41.707031, -29.28125, 30.412842
206.90065, 46.457031, 3.589844, 52.78833, 0.317365, -0.168386, 0.701718, 40.191406, -28.484375, 29.24707
206.924271, 44.078125, 4.414063, 51.921387, 0.293282, -0.207768, 0.70179, 38.652344, -27.394531, 27.695801
206.945786, 41.628906, 5.265625, 51.137207, 0.269846, -0.237301, 0.706424, 37.492188, -26.488281, 26.638672
206.979645, 37.621094, 6.511719, 49.253906, 0.222735, -0.273081, 0.718206, 35.941406, -25.515625, 24.91748
207.001709, 35.054688, 6.269531, 48.608643, 0.200372, -0.295368, 0.725891, 35.035156, -25.742188, 24.100098
207.024231, 32.453125, 6.632813, 47.263184, 0.182134, -0.305692, 0.739577, 34.308594, -25.859375, 23.415283
207.046631, 30.003906, 7.144531, 45.665771, 0.164901, -0.305045, 0.757098, 33.695313, -26.0, 22.963623
207.079803, 26.917969, 8.585938, 42.278687, 0.129427, -0.282911, 0.785786, 33.0, -26.019531, 22.513916
207.102005, 25.425781, 9.335938, 40.015869, 0.101911, -0.260534, 0.801331, 32.667969, -26.277344, 22.547485
207.124405, 24.273438, 10.214844, 37.314209, 0.075713, -0.232424, 0.815703, 32.398438, -26.492188, 22.556152
207.146683, 23.292969, 11.074219, 34.677856, 0.052553, -0.20183, 0.828748, 32.070313, -26.574219, 22.881958
207.17981, 21.679688, 12.230469, 31.396484, 0.026417, -0.141798, 0.848083, 31.585938, -26.09375, 23.376709
207.202942, 20.910156, 12.277344, 30.445374, 0.020735, -0.100769, 0.855984, 31.347656, -26.023438, 23.242615
207.225204, 21.28125, 11.648438, 29.886963, 0.015478, -0.07359, 0.856252, 31.398438, -26.800781, 23.259949
207.247177, 22.035156, 10.554688, 30.133301, 0.01083, -0.072362, 0.855015, 31.605469, -27.996094, 23.578857
207.269455, 23.25, 9.1875, 31.186035, 0.013511, -0.073901, 0.851034, 31.820313, -29.460938, 24.119629
207.302902, 25.351563, 8.328125, 32.953125, 0.03286, -0.045668, 0.84612, 32.519531, -30.574219, 25.941406
207.32637, 26.714844, 8.582031, 34.545898, 0.055211, -0.010661, 0.845427, 33.421875, -30.359375, 27.836914
207.348877, 28.707031, 9.953125, 35.713867, 0.077268, 0.050399, 0.842251, 34.980469, -29.242188, 30.519043
207.371506, 31.6875, 10.894531, 37.421875, 0.109799, 0.109943, 0.832125, 37.042969, -28.449219, 33.222656
207.403183, 37.375, 11.386719, 40.459473, 0.170095, 0.171371, 0.81036, 41.117188, -28.199219, 37.04541
207.426071, 42.625, 11.378906, 42.513672, 0.222399, 0.212098, 0.786909, 44.894531, -28.265625, 39.369141
207.447586, 47.929688, 11.941406, 44.154297, 0.270704, 0.256811, 0.760235, 49.253906, -27.917969, 41.681641
207.470551, 53.695313, 13.566406, 45.213867, 0.323969, 0.311804, 0.724639, 54.273438, -26.292969, 43.501953
207.503937, 62.015625, 15.644531, 46.446289, 0.402261, 0.380786, 0.666601, 61.9375, -24.152344, 44.88501
207.527405, 68.351563, 17.59375, 45.595337, 0.451817, 0.426118, 0.61699, 67.824219, -22.242188, 45.004028
207.548996, 74.28125, 17.53125, 45.337646, 0.499953, 0.450781, 0.575418, 73.113281, -22.335938, 44.549316
